link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-1611-sq-ft-r8-spid-H70026278,The Bombay ICC,"3 BHK Flat in Dadar East, Mumbai",₹8.25 Cr,"1,611 sqft",3 BHK,(3 Baths),Carpet Area,2299,"Carpet area: 1611
(149.67 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matrubhoomi-panchratna-nx-dadar-east-south-mumbai-668-sq-ft-r3-spid-D78367761,Matrubhoomi Panchratna NX,"2 BHK Flat in Dadar East, Mumbai",₹2.85 Cr,668 sqft,2 BHK,(2 Baths),Carpet Area,2300,"Carpet area: 668
(62.06 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gautam-nagar-mumbai-south-710-sq-ft-r5-spid-S71644118,monalisa,"2 BHK Flat in Gautam Nagar, Dadar",₹3.15 Cr,710 sqft,2 BHK,(2 Baths),Carpet Area,2301,"Carpet area: 710
(65.96 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ratan-building-dadar-west-south-mumbai-683-sq-ft-r1-spid-D82922924,Ratan Building,"2 BHK Flat in Dadar West, Mumbai",₹3.75 Cr,683 sqft,2 BHK,(2 Baths),Carpet Area,2302,"Carpet area: 683
(63.45 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-813-sq-ft-r1-spid-W82922168,140 bliss,"2 BHK Flat in Dadar West, Mumbai",₹3.75 Cr,813 sqft,2 BHK,(2 Baths),Carpet Area,2303,"Carpet area: 813
(75.53 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ratan-building-dadar-west-south-mumbai-959-sq-ft-r1-spid-W82923014,Ratan Building,"3 BHK Flat in Dadar West, Mumbai",₹5.27 Cr,959 sqft,3 BHK,(3 Baths),Carpet Area,2304,"Carpet area: 959
(89.09 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-naigaon-mumbai-south-350-sq-ft-spid-I85895174,Bombay dyeing mill mhada,"1 BHK Flat in Naigaon, Dadar",₹53 Lac,350 sqft,1 BHK,(1 Bath),Super Built-up Area,2305,"Super Built up area 350
(32.52 sq.m.)
Built Up area: 300 sq.ft. (27.87 sq.m.)
Carpet area: 225 sq.ft. (20.9 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-1035-sq-ft-spid-B86216936,blue shc,"2 BHK Flat in Hindu Colony, Dadar",₹3.35 Cr,"1,035 sqft",2 BHK,(2 Baths),Super Built-up Area,2306,"Super Built up area 1035
(96.15 sq.m.)
Built Up area: 920 sq.ft. (85.47 sq.m.)
Carpet area: 725 sq.ft. (67.35 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-mahalaxmi-hindu-colony-mumbai-south-1015-sq-ft-spid-X86216208,Sugee Mahalaxmi,"2 BHK Flat in Hindu Colony, Dadar",₹3.69 Cr,"1,015 sqft",2 BHK,(2 Baths),Super Built-up Area,2307,"Super Built up area 1015
(94.3 sq.m.)
Built Up area: 919 sq.ft. (85.38 sq.m.)
Carpet area: 709 sq.ft. (65.87 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-775-sq-ft-spid-L86214984,Bloue Stone,"1 BHK Flat in Hindu Colony, Dadar",₹2.39 Cr,775 sqft,1 BHK,(2 Baths),Super Built-up Area,2308,"Super Built up area 775
(72 sq.m.)
Built Up area: 621 sq.ft. (57.69 sq.m.)
Carpet area: 499 sq.ft. (46.36 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-miranda-apartment-dadar-west-south-mumbai-750-sq-ft-r1-spid-M83177786,Miranda Apartment,"2 BHK Flat in Dadar West, Mumbai",₹2.9 Cr,750 sqft,2 BHK,(2 Baths),Carpet Area,2309,"Carpet area: 750
(69.68 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kohinoor-altissimo-shivaji-park-south-mumbai-2400-sq-ft-spid-C86241450,Kohinoor Altissimo,"3 BHK Flat in Shivaji Park, Dadar",₹11 Cr,"2,400 sqft",3 BHK,(3 Baths),Super Built-up Area,2310,"Super Built up area 2400
(222.97 sq.m.)
Carpet area: 1987 sq.ft. (184.6 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-1039-sq-ft-spid-Y85836554,Park Ek,"3 BHK Flat in Dadar West, Mumbai",₹6.5 Cr,"1,039 sqft",3 BHK,(3 Baths),Carpet Area,2311,"Carpet area: 1039
(96.53 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sugee-akanksha-dadar-west-south-mumbai-997-sq-ft-spid-V85302136,Sugee Akanksha,"3 BHK Flat in Dadar West, Mumbai",₹7.5 Cr,997 sqft,3 BHK,(3 Baths),Carpet Area,2312,"Carpet area: 997
(92.62 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-1050-sq-ft-spid-N85426786,"Tendulkar Mangesh Residency Dadar West, Mumbai","3 BHK Flat in Bhawani Sankar, Dadar",₹4.95 Cr,"1,050 sqft",3 BHK,(3 Baths),Super Built-up Area,2313,"Super Built up area 1050
(97.55 sq.m.)
Built Up area: 950 sq.ft. (88.26 sq.m.)
Carpet area: 940 sq.ft. (87.33 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-1050-sq-ft-spid-G85426596,"Tendulkar Mangesh Residency Dadar West, Mumbai","3 BHK Flat in Bhawani Sankar, Dadar",₹5 Cr,"1,050 sqft",3 BHK,(3 Baths),Super Built-up Area,2314,"Super Built up area 1050
(97.55 sq.m.)
Built Up area: 950 sq.ft. (88.26 sq.m.)
Carpet area: 940 sq.ft. (87.33 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-1050-sq-ft-spid-C85426310,"Tendulkar Mangesh Residency, Dadar West, Mumbai","3 BHK Flat in Bhawani Sankar, Dadar",₹5 Cr,"1,050 sqft",3 BHK,(3 Baths),Super Built-up Area,2315,"Super Built up area 1050
(97.55 sq.m.)
Built Up area: 950 sq.ft. (88.26 sq.m.)
Carpet area: 940 sq.ft. (87.33 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-490-sq-ft-spid-G85425860,"Tendulkar Mangesh Residency Dadar West, Mumbai","1 BHK Flat in Bhawani Sankar, Dadar",₹2.5 Cr,490 sqft,1 BHK,(2 Baths),Super Built-up Area,2316,"Super Built up area 490
(45.52 sq.m.)
Built Up area: 480 sq.ft. (44.59 sq.m.)
Carpet area: 470 sq.ft. (43.66 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-490-sq-ft-spid-F85425440,Tendulkar Mangesh Residency Dadar West Mumbai,"1 BHK Flat in Bhawani Sankar, Dadar",₹2.55 Cr,490 sqft,1 BHK,(2 Baths),Super Built-up Area,2317,"Super Built up area 490
(45.52 sq.m.)
Built Up area: 480 sq.ft. (44.59 sq.m.)
Carpet area: 470 sq.ft. (43.66 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-490-sq-ft-spid-X85422252,Tendulkar Mangesh Residency Dadar west Mumbai,"1 BHK Flat in Bhawani Sankar, Dadar",₹2.65 Cr,490 sqft,1 BHK,(2 Baths),Super Built-up Area,2318,"Super Built up area 490
(45.52 sq.m.)
Built Up area: 480 sq.ft. (44.59 sq.m.)
Carpet area: 470 sq.ft. (43.66 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sugee-shraddha-dadar-mumbai-south-945-sq-ft-spid-E86129462,SUGEE SHRADDHA,"3 BHK Flat in Dadar, Mumbai",₹5.6 Cr,945 sqft,3 BHK,(3 Baths),Carpet Area,2319,"Carpet area: 945
(87.79 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-shraddha-dadar-mumbai-south-678-sq-ft-spid-I86120006,SUGEE SHRADDHA,"2 BHK Flat in Dadar, Mumbai",₹4 Cr,678 sqft,2 BHK,(2 Baths),Carpet Area,2320,"Carpet area: 678
(62.99 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-east-south-mumbai-770-sq-ft-r1-spid-U84570312,Monalisa Residency,"2 BHK Flat in Dadar East, Mumbai",₹3 Cr,770 sqft,2 BHK,(2 Baths),Built-up Area,2321,"Built Up area: 770
(71.54 sq.m.)
Carpet area: 711 sq.ft. (66.05 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-nine-reflex-dadar-east-south-mumbai-500-sq-ft-r2-spid-R84090598,Nine Reflex,"2 BHK Flat in Dadar East, Mumbai",₹1.75 Cr,500 sqft,2 BHK,(2 Baths),Built-up Area,2322,"Built Up area: 500
(46.45 sq.m.)
Carpet area: 450 sq.ft. (41.81 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-800-sq-ft-r3-spid-H80673629,"Sigma Colo Rise, Dadar west","2 BHK Flat in Bhawani Sankar, Dadar",₹3.4 Cr,800 sqft,2 BHK,(2 Baths),Built-up Area,2323,"Built Up area: 800
(74.32 sq.m.)
Carpet area: 769 sq.ft. (71.44 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shri-ratan-address-dadar-west-south-mumbai-680-sq-ft-r5-spid-K77448889,Shri Ratan Address,"2 BHK Flat in Dadar West, Mumbai",₹3.5 Cr,680 sqft,2 BHK,(1 Bath),Built-up Area,2324,"Built Up area: 680
(63.17 sq.m.)
Carpet area: 665 sq.ft. (61.78 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shri-ratan-address-dadar-west-south-mumbai-960-sq-ft-r5-spid-R77449247,Shri Ratan Address,"3 BHK Flat in Dadar West, Mumbai",₹5 Cr,960 sqft,3 BHK,(3 Baths),Built-up Area,2325,"Built Up area: 960
(89.19 sq.m.)
Carpet area: 948 sq.ft. (88.07 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-680-sq-ft-r6-spid-G74749687,Promesa Dadar West End,"2 BHK Flat in Bhawani Sankar, Dadar",₹2.9 Cr,680 sqft,2 BHK,(2 Baths),Built-up Area,2326,"Built Up area: 680
(63.17 sq.m.)
Carpet area: 666 sq.ft. (61.87 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-matrubhoomi-panchratna-nx-dadar-east-south-mumbai-700-sq-ft-r7-spid-H73573059,Matrubhoomi Panchratna NX,"2 BHK Flat in Dadar East, Mumbai",₹2.9 Cr,700 sqft,2 BHK,(2 Baths),Built-up Area,2327,"Built Up area: 700
(65.03 sq.m.)
Carpet area: 678 sq.ft. (62.99 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-yash-plaza-dadar-west-south-mumbai-555-sq-ft-spid-F86193052,Yash Plaza,"2 BHK Flat in Dadar West, Mumbai",₹2.15 Cr,555 sqft,2 BHK,(1 Bath),Carpet Area,2341,"Carpet area: 555
(51.56 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-625-sq-ft-spid-J86163874,promesa West End Building,"1 BHK Flat in Dadar West, Mumbai",₹2.1 Cr,625 sqft,1 BHK,(2 Baths),Super Built-up Area,2327,"Super Built up area 625
(58.06 sq.m.)
Built Up area: 550 sq.ft. (51.1 sq.m.)
Carpet area: 500 sq.ft. (46.45 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mehta-residency-hindu-colony-mumbai-south-550-sq-ft-spid-K85600440,Mehta Residency,"2 BHK Flat in Hindu Colony, Dadar",₹2.9 Cr,550 sqft,2 BHK,(2 Baths),Carpet Area,2328,"Carpet area: 550
(51.1 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rigved-society-dadar-west-south-mumbai-700-sq-ft-r2-spid-K81981872,Rigved Society,"2 BHK Flat in Dadar West, Mumbai",₹3.5 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,2329,"Carpet area: 700
(65.03 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-brightshine-71-raintree-dadar-east-south-mumbai-1680-sq-ft-r2-spid-V81668978,Brightshine 71 Raintree,"3 BHK Flat in Dadar East, Mumbai",₹6.3 Cr,"1,680 sqft",3 BHK,(3 Baths),Built-up Area,2330,"Built Up area: 1680
(156.08 sq.m.)
Carpet area: 1350 sq.ft. (125.42 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-770-sq-ft-r2-spid-T81085305,VIYAARA ALTIORA,"2 BHK Flat in Dadar West, Mumbai",₹3.8 Cr,770 sqft,2 BHK,(2 Baths),Carpet Area,2331,"Carpet area: 770
(71.54 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-460-sq-ft-spid-C85981132,Aryavart Dadar,"1 BHK Flat in Dadar West, Mumbai",₹2.7 Cr,460 sqft,1 BHK,(2 Baths),Carpet Area,2332,"Carpet area: 460
(42.74 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-siddhi-shivaji-park-south-mumbai-1169-sq-ft-spid-V85825264,Shree Siddhi,"3 BHK Flat in Shivaji Park, Dadar",₹6.2 Cr,"1,169 sqft",3 BHK,(3 Baths),Carpet Area,2333,"Carpet area: 1169
(108.6 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-uct-unique-exotica-hindu-colony-mumbai-south-1198-sq-ft-r1-spid-G75889765,UCT Unique Exotica,"3 BHK Flat in Hindu Colony, Dadar",₹6.5 Cr,"1,198 sqft",3 BHK,(3 Baths),Carpet Area,2334,"Carpet area: 1198
(111.3 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-810-sq-ft-r1-spid-S79242835,The Baya Park,"2 BHK Flat in Dadar West, Mumbai",₹3.75 Cr,810 sqft,2 BHK,(2 Baths),Carpet Area,2335,"Carpet area: 810
(75.25 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1020-sq-ft-r1-spid-F78809521,135 Shreya,"3 BHK Flat in Shivaji Park, Dadar",₹6.25 Cr,"1,020 sqft",3 BHK,(2 Baths),Carpet Area,2336,"Carpet area: 1020
(94.76 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-650-sq-ft-r1-spid-D76226235,Butterfly Chs,"2 BHK Flat in Dadar West, Mumbai",₹3.5 Cr,650 sqft,2 BHK,(2 Baths),Carpet Area,2337,"Carpet area: 650
(60.39 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-794-sq-ft-r1-spid-V79837915,Eirene,"2 BHK Flat in Dadar West, Mumbai",₹3.57 Cr,794 sqft,2 BHK,(2 Baths),Carpet Area,2338,"Carpet area: 794
(73.77 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-788-sq-ft-r1-spid-I79837749,Eirene,"2 BHK Flat in Dadar West, Mumbai",₹3.54 Cr,788 sqft,2 BHK,(2 Baths),Carpet Area,2339,"Carpet area: 788
(73.21 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-818-sq-ft-r1-spid-S79987893,Above All by Sigma,"2 BHK Flat in Dadar West, Mumbai",₹3.48 Cr,818 sqft,2 BHK,(2 Baths),Carpet Area,2340,"Carpet area: 818
(75.99 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1288-sq-ft-r1-spid-D80121529,Sugee Vijayshree,"3 BHK Flat in Shivaji Park, Dadar",₹9.3 Cr,"1,288 sqft",3 BHK,(3 Baths),Carpet Area,2342,"Carpet area: 1288
(119.66 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-uct-unique-serenity-shivaji-park-south-mumbai-890-sq-ft-r1-spid-P80275303,UCT Unique Serenity,"2 BHK Flat in Shivaji Park, Dadar",₹5.28 Cr,890 sqft,2 BHK,(2 Baths),Carpet Area,2343,"Carpet area: 890
(82.68 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ra-residences-dadar-east-south-mumbai-3350-sq-ft-r1-spid-O84336792,RA Residences,"4 BHK Flat in Dadar East, Mumbai",₹15 Cr,"3,350 sqft",4 BHK,(5 Baths),Super Built-up Area,2344,"Super Built up area 3350
(311.23 sq.m.)
Carpet area: 2159.56 sq.ft. (200.63 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-garden-court-dadar-east-south-mumbai-1100-sq-ft-r4-spid-T72104490,Garden Court,"3 BHK Flat in Dadar East, Mumbai",₹4.95 Cr,"1,100 sqft",3 BHK,(3 Baths),Carpet Area,2345,"Carpet area: 1100
(102.19 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-naigaon-mumbai-south-550-sq-ft-spid-Y84932076,LandmarkTowers,"1 BHK Flat in Naigaon, Dadar",₹2.25 Cr,550 sqft,1 BHK,(2 Baths),Carpet Area,2346,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-905-sq-ft-spid-G85674776,suraj the palette,"2 BHK Flat in Dadar West, Mumbai",₹5.8 Cr,905 sqft,2 BHK,(2 Baths),Carpet Area,2347,"Carpet area: 905
(84.08 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1500-sq-ft-spid-A85082202,Mont Maison,"3 BHK Flat in Shivaji Park, Dadar",₹7.65 Cr,"1,500 sqft",3 BHK,(3 Baths),Super Built-up Area,2348,"Super Built up area 1500
(139.35 sq.m.)
Built Up area: 1250 sq.ft. (116.13 sq.m.)
Carpet area: 1150 sq.ft. (106.84 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hindu-colony-mumbai-south-500-sq-ft-spid-Q86224058,dader east bata,"1 BHK Flat in Hindu Colony, Dadar",₹1.75 Cr,500 sqft,1 BHK,(2 Baths),Carpet Area,2349,"Carpet area: 500
(46.45 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dsk-trilok-dadar-west-south-mumbai-925-sq-ft-spid-M85467408,DSK Trilok,"2 BHK Flat in Dadar West, Mumbai",₹3.25 Cr,925 sqft,2 BHK,(2 Baths),Super Built-up Area,2350,"Super Built up area 925
(85.94 sq.m.)
Built Up area: 850 sq.ft. (78.97 sq.m.)
Carpet area: 750 sq.ft. (69.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rishabh-tower-babasaheb-ambedkar-nagar-mumbai-south-890-sq-ft-r1-spid-B84602102,Rishabh Tower,"2 BHK Flat in Babasaheb Ambedkar Nagar, Dadar",₹3.3 Cr,890 sqft,2 BHK,(2 Baths),Carpet Area,2351,"Carpet area: 890
(82.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-the-baya-midtown-dadar-west-south-mumbai-422-sq-ft-spid-R85068632,The Baya Midtown,"2 BHK Flat in Dadar West, Mumbai",₹2.79 Cr,422 sqft,2 BHK,(1 Bath),Carpet Area,2352,"Carpet area: 422.27
(39.23 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-2011-sq-ft-r3-spid-C79949987,"Bombay Realty Island City Center
4.3","3 BHK Flat in Dadar East, Mumbai",₹10.5 Cr,"2,011 sqft",3 BHK,(3 Baths),Carpet Area,2353,"Carpet area: 2011
(186.83 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-2100-sq-ft-r8-spid-H70026430,The Bombay ICC,"4 BHK Flat in Dadar East, Mumbai",₹10.5 Cr,"2,100 sqft",4 BHK,(5 Baths),Carpet Area,2354,"Carpet area: 2100
(195.1 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-2400-sq-ft-r2-spid-Q83148198,The Pavilion,"4 BHK Flat in Shivaji Park, Dadar",₹17 Cr,"2,400 sqft",4 BHK,(5 Baths),Built-up Area,2355,"Built Up area: 2400
(222.97 sq.m.)
Carpet area: 2100 sq.ft. (195.1 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-1150-sq-ft-r1-spid-P83036416,"The Ekam Park , Shivaji Park","3 BHK Flat in Dadar West, Mumbai",₹5.9 Cr,"1,150 sqft",3 BHK,(3 Baths),Built-up Area,2356,"Built Up area: 1150
(106.84 sq.m.)
Carpet area: 1024 sq.ft. (95.13 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-610-sq-ft-r8-spid-H74041013,Ekam park,"2 BHK Flat in Shivaji Park, Dadar",₹3.35 Cr,610 sqft,2 BHK,(2 Baths),Super Built-up Area,2357,"Super Built up area 610
(56.67 sq.m.)
Built Up area: 590 sq.ft. (54.81 sq.m.)
Carpet area: 573 sq.ft. (53.23 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivaji-park-south-mumbai-1750-sq-ft-spid-G85570178,sugee Vijayashree,"3 BHK Flat in Shivaji Park, Dadar",₹9 Cr,"1,750 sqft",3 BHK,(3 Baths),Super Built-up Area,2358,"Super Built up area 1750
(162.58 sq.m.)
Built Up area: 1500 sq.ft. (139.35 sq.m.)
Carpet area: 1300 sq.ft. (120.77 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-chandrakant-dhuru-wadi-mumbai-south-550-sq-ft-spid-K85570022,suraj Immanuel,"1 BHK Flat in Chandrakant Dhuru Wadi, Dadar",₹2.25 Cr,550 sqft,1 BHK,(2 Baths),Super Built-up Area,2359,"Super Built up area 550
(51.1 sq.m.)
Built Up area: 500 sq.ft. (46.45 sq.m.)
Carpet area: 450 sq.ft. (41.81 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-600-sq-ft-r8-spid-T73961267,A BAYA MIDTOWN,"2 BHK Flat in Dadar West, Mumbai",₹2.65 Cr,600 sqft,2 BHK,(2 Baths),Built-up Area,2360,"Built Up area: 600
(55.74 sq.m.)
Carpet area: 588 sq.ft. (54.63 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sugee-preksha-dadar-east-south-mumbai-1000-sq-ft-r2-spid-J82535338,Sugee Preksha,"2 BHK Flat in Dadar East, Mumbai",₹3.85 Cr,"1,000 sqft",2 BHK,(2 Baths),Super Built-up Area,2361,"Super Built up area 1000
(92.9 sq.m.)
Built Up area: 900 sq.ft. (83.61 sq.m.)
Carpet area: 800 sq.ft. (74.32 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sugee-preksha-dadar-east-south-mumbai-1200-sq-ft-r1-spid-N83110876,Sugee Preksha,"3 BHK Flat in Dadar East, Mumbai",₹4.5 Cr,"1,200 sqft",3 BHK,(3 Baths),Super Built-up Area,2362,"Super Built up area 1200
(111.48 sq.m.)
Built Up area: 1100 sq.ft. (102.19 sq.m.)
Carpet area: 955 sq.ft. (88.72 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dsk-trilok-dadar-west-south-mumbai-925-sq-ft-r1-spid-N83485088,DSK Trilok,"2 BHK Flat in Dadar West, Mumbai",₹3.4 Cr,925 sqft,2 BHK,(2 Baths),Super Built-up Area,2363,"Super Built up area 925
(85.94 sq.m.)
Built Up area: 850 sq.ft. (78.97 sq.m.)
Carpet area: 750 sq.ft. (69.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-746-sq-ft-r1-spid-X79687239,Shreedham Mansion 835,"2 BHK Flat in Dadar West, Mumbai",₹3.36 Cr,746 sqft,2 BHK,(2 Baths),Carpet Area,2364,"Carpet area: 746
(69.31 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sugee-shraddha-shivaji-park-south-mumbai-945-sq-ft-r1-spid-P79142471,SUGEE SHRADDHA,"3 BHK Flat in Shivaji Park, Dadar",₹4.72 Cr,945 sqft,3 BHK,(3 Baths),Carpet Area,2365,"Carpet area: 945
(87.79 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhawani-sankar-mumbai-south-1100-sq-ft-r3-spid-Z78729543,parijat,"3 BHK Flat in Bhawani Sankar, Dadar",₹5 Cr,"1,100 sqft",3 BHK,(3 Baths),Carpet Area,2366,"Carpet area: 1100
(102.19 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dadar-west-south-mumbai-1000-sq-ft-r2-spid-O81831146,Arihant Apartment,"3 BHK Flat in Dadar West, Mumbai",₹5.1 Cr,"1,000 sqft",3 BHK,(3 Baths),Carpet Area,2367,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kohinoor-apartment-dadar-west-south-mumbai-750-sq-ft-spid-O86233972,Kohinoor Apartment,"2 BHK Flat in Dadar West, Mumbai",₹2.85 Cr,750 sqft,2 BHK,(2 Baths),Carpet Area,2368,"Carpet area: 750
(69.68 sq.m.)  
sq.ft."
